  21205     -0.1403      0.0021     -0.0574      0.0022   1694.0
  21206     -0.1976      0.0029     -0.0558      0.0019   2505.0
  21207     -0.1435      0.0026     -0.0558      0.0026   1099.0
  21208     -0.1588      0.0091     -3.5383     -1.1859   -416.0
  21209     -0.1414      0.0016     -0.0557      0.0016   3070.0
  21217     -0.1158      0.0008     -0.0606      0.0012  12239.0
  21218     -0.5308      0.0087     -0.0581      0.0023  -1553.0
  21219     -0.1218      0.0008     -0.0547      0.0009  11185.0
  21226     -0.1427      0.0024     -0.3733      0.0146   1239.0
  21227     -0.1387      0.0014     -0.0561      0.0015   4029.0
  21259  -9999.0000    -69.9440      0.0442     15.3030   -204.0
  21260     -0.1797      0.0018     -0.1100      0.0087   2130.0
  21261     -0.1901      0.0024     -0.6387      0.0260   -931.0
  21262     -0.1929      0.0019     -0.0416      0.0018   2346.0
  21263     -0.1956      0.0019     -0.0413      0.0019   1981.0
  21274     -0.1613      0.0034     -0.0284      0.0043    455.0
  21277     -0.1920      0.0092  -9999.0000    -64.2182   -242.0
  21278     -0.1646      0.0027     -0.0407      0.0026   1045.0
  21279     -0.1684      0.0012     -0.0314      0.0012   5584.0
  21285     -0.1664      0.0016     -0.0848      0.0082   3274.0
  21286     -0.1680      0.0024     -0.0318      0.0028   1271.0
  21288     -0.1688      0.0007     -0.0348      0.0007  17185.0
  21289     -0.1687      0.0008     -0.0284      0.0009  10788.0
  21290     -0.1725      0.0011     -0.0292      0.0011   6606.0
  21296     -0.1697      0.0024     -2.9918      0.0875   -922.0
  21297     -0.1846      0.0008     -0.0356      0.0008  14917.0
  21298     -2.6002      0.0699     -3.7802      0.2048   -159.0
  21299     -0.1773      0.0031     -4.9286      0.1046   -788.0
  21300     -0.1808      0.0022     -0.0357      0.0022   1808.0
  21301     -0.1846      0.0033     -3.1931      0.0735   -504.0
  21303     -0.1754      0.0011     -0.0931      0.0049   5979.0
  21304     -0.1779      0.0017     -0.0350      0.0017   3018.0
  21338     -0.1668      0.0028     -4.1067      0.0767   -810.0
  21339     -0.1678      0.0016     -0.0381     -0.0016   3108.0
  21356     -0.1608      0.0007     -0.0391      0.0007  17582.0
  21357     -0.1586      0.0017     -0.0029      0.0053   2518.0
  21358     -0.0918      0.0021     -0.0354      0.0018   2792.0
  21371     -0.0982      0.0018     -0.1107      0.0078   2370.0
  21373     -0.1009      0.0026     -0.0384      0.0027   1237.0
  21374     -0.1089      0.0019     -0.0383      0.0021   1842.0
  21375     -0.1081      0.0009     -0.0784      0.0030  10785.0
  21376     -0.1080      0.0011     -0.0384      0.0012   5689.0
  21377     -0.1053      0.0009     -0.0356      0.0009  10625.0
  21378     -0.1100      0.0013     -0.0367      0.0013   5138.0
  21383     -0.1048      0.0020     -0.0414      0.0022   1994.0
  21384     -0.1103      0.0042     -0.0262      0.0040    494.0
  21385     -0.0997      0.0013     -0.0373      0.0014   4910.0
  21386     -0.1032      0.0012     -0.0406      0.0013   5362.0
  21392     -0.1075      0.0015     -0.0410      0.0016   3559.0
  21393     -0.1039      0.0010     -0.0381      0.0010   8610.0
  21440     -1.6869      0.0349     -2.6323      0.0704   -465.0
  21441     -0.1160      0.0021     -0.0455      0.0021   1568.0
  21443     -0.1706      0.0043     -0.0440      0.0023   1752.0
  21445     -0.1141      0.0022     -0.0439      0.0023   1538.0
  21446     -0.1106      0.0034     -0.3515      0.0236    618.0
  21447     -0.1133      0.0011     -0.5139      0.0071  -6906.0
  21448     -0.1164      0.0010     -0.0447      0.0011   7814.0
  21449     -0.1217      0.0022     -0.0480      0.0021   1759.0
  21450     -0.1194      0.0020     -0.0463      0.0021   1957.0
  21469     -0.1214      0.0018     -0.0449      0.0012   6528.0
  21470     -0.1108      0.0016     -0.0432      0.0016   3349.0
  21471     -0.1153      0.0020     -0.0483      0.0022   1656.0
  21472     -0.7879      0.0128     -0.0433      0.0024  -1410.0
  21473     -0.1119      0.0009     -0.0436      0.0009   9998.0
  21477     -0.1082      0.0028     -0.0437      0.0029   1004.0
  21478     -0.1058      0.0007     -0.0414      0.0007  16339.0
  21495     -0.0994      0.0013     -0.0422     -0.0013   5198.0
  21496     -0.0988      0.0018     -0.0435      0.0018   2581.0
  21497     -0.1023      0.0029     -6.3046      0.0956  -1001.0
  21504     -0.0741      0.0007     -0.3194      0.0035  16043.0
  21505     -0.0747      0.0012     -0.0615      0.0046   5718.0
  21506     -5.2124      0.2742     -0.0420     -0.0054   -278.0
  21507     -0.0829      0.0034     -0.0490      0.0040    415.0
  21508     -0.0756      0.0016     -0.1165      0.0033   3527.0
  21512     -0.0769      0.0016     -0.1320      0.0062   3443.0
  21513     -0.0776      0.0017     -0.0457      0.0017   2801.0
  21514     -0.0785      0.0011     -0.0448      0.0012   6212.0
  21515      7.4849      0.4807     -3.3898      0.2120   -129.0
  21516     -0.0813      0.0008     -0.0425      0.0008  12333.0
  21521     -0.1202      0.0048     -0.0442      0.0020   1802.0
  21523     -0.0432      0.0018     -0.0399      0.0018   2632.0
  21524     -0.0427      0.0010     -0.0426      0.0010   8299.0
  21525     -0.0475      0.0011     -0.0434      0.0011   7605.0
  21526     -2.1294      0.0549     -2.6622      0.1226   -630.0
  21527     -0.0462      0.0023     -0.3680      0.0270   1419.0
  21528     -0.0528      0.0019     -2.3659      0.0666  -2034.0
  21529     -0.0683      0.0038     -0.0437      0.0029    973.0
  21539     -0.0787      0.0033     -0.0398      0.0031    710.0
  21545     -0.0808      0.0021     -0.0367     -0.0020   1889.0
  21546  -9999.0000    -50.1384    203.1583     28.4687   -397.0
  21547     -0.3711      0.0070     -0.0374     -0.0021   1838.0
  21548     -0.0780      0.0017     -0.0721      0.0035   2756.0
  21551     -0.0805      0.0031     -0.0481      0.0033    902.0
  21552     -0.0912      0.0035     -1.7920     -0.2882   -487.0
  21553     -0.0862      0.0014     -0.0437      0.0014   4405.0
  21555     -0.2262      0.0071     -0.0416      0.0021   1600.0
  21556     -0.0857      0.0014     -0.0419      0.0015   3723.0
  21558     -0.0791      0.0019     -0.0413      0.0018   2331.0
  21559     -0.0754      0.0020     -0.0422      0.0021   1852.0
  21560     -0.0794      0.0018     -0.0413     -0.0019   2276.0
  21561     -0.0905      0.0035     -1.0335      0.0614   -485.0
  21562     -0.0761      0.0023     -0.0409      0.0024   1480.0
  21563     -0.0855      0.0026     -0.0454      0.0027   1058.0
  21565     -0.0796      0.0052     -0.0358      0.0024   1408.0
  21566     -0.1890      0.0036     -0.0398      0.0013   4669.0
  21567     -0.0866      0.0011     -0.0374      0.0012   6191.0
  21569     -0.0827      0.0020     -0.0343      0.0021   1752.0
  21570     -0.2178      0.0059     -0.0403      0.0018   2504.0
  21576     -0.0805      0.0015     -0.0412      0.0016   3406.0
  21577     -0.4767      0.0420     -4.1487      0.1684   -319.0
  21578     -0.0794      0.0011     -0.0389      0.0011   7505.0
  21579  -9999.0000    -76.3954    -20.5056      1.8220   -171.0
  21580     -0.0818      0.0013     -0.0409      0.0013   4998.0
  21581     -0.0820      0.0021     -0.0445      0.0022   1681.0
  21582     -0.0799      0.0024     -0.0344      0.0023   1411.0
  21587     -0.0798      0.0017     -0.0404      0.0017   2923.0
  21588     -0.0809      0.0007     -0.0392      0.0007  14965.0
  21589     -0.0776      0.0016     -0.0397      0.0017   2935.0
  21590     -0.0767      0.0016     -0.0392      0.0016   3259.0
  21591     -0.0772      0.0010     -0.0419      0.0010   8231.0
  21592     -1.8246      0.0626     -0.0233      0.0046   -399.0
  21609     -0.0757      0.0017     -0.0448      0.0017   2898.0
  21610     -0.0716      0.0027     -0.0507      0.0028    984.0
  21611     -0.0827      0.0034     -3.5673      0.0956   -586.0
  21612     -0.0784      0.0011     -0.0441      0.0011   6757.0
  21613     -0.0790      0.0012     -0.0444      0.0012   5517.0
  21614     -0.1131      0.0019     -0.0450      0.0009  10486.0
  21615     -0.0772      0.0045     -0.0720      0.0143    408.0
  21616     -0.0824      0.0018     -0.0440      0.0018   2525.0
  21617     -0.0805      0.0019     -0.0448      0.0018   2459.0
  21618     -0.0795      0.0011     -0.0465      0.0011   6991.0
  21619     -0.0887      0.0043      2.5488      1.1867   -400.0
  21626     -0.0753      0.0019     -0.0405      0.0020   2058.0
  21629     -0.0854      0.0013     -0.0368      0.0014   4630.0
  21630     -0.0850      0.0021     -0.0435      0.0021   1978.0
  21631     -0.8291      0.0076     -0.0416      0.0014  -4379.0
  21634     -0.0797      0.0018     -0.0432      0.0017   2665.0
  21635     -0.1545      0.0109     -0.3186      0.0331    750.0
  21636     -0.0864      0.0014     -0.0433      0.0014   4022.0
  21637     -0.0834      0.0018     -0.0436      0.0017   2354.0
  21639     -0.0811      0.0010     -0.0416      0.0010   8017.0
  21640     -0.0903      0.0041     -0.9409      0.7784   -486.0
  21641     -0.0882      0.0015     -0.0403      0.0016   3257.0
  21642     -0.0875      0.0014     -0.0436      0.0014   4083.0
  21646     -0.0735      0.0019     -0.0423     -0.0019   2034.0
  21647     -0.0776      0.0008     -0.0450      0.0008  12213.0
  21648     -0.0805      0.0009     -0.0437      0.0009   9340.0
  21649     -0.0796      0.0012     -0.0449      0.0012   5304.0
  21652     -0.0754     -0.0006     -0.0436     -0.0006  22622.0
  21653     -0.0766      0.0019     -0.1583      0.0094   2021.0
  21654     -0.0807      0.0039     -2.8190      0.1163   -445.0
  21659     -0.0762      0.0009     -0.0438      0.0009   8553.0
  21660     -0.0753      0.0012     -0.0415      0.0012   5196.0
  21662     -0.0576      0.0011     -0.0478     -0.0011   6555.0
  21663     -0.0592      0.0009     -0.0452      0.0010   8328.0
  21665     -0.0582      0.0009     -0.0446      0.0009  11097.0
  21668  -9999.0000    -90.8182     -6.1661      0.3590   -121.0
  21669     -0.1110      0.0037     -0.0448     -0.0015   3048.0
  21670     -3.5777      0.1336     -0.2051      0.0331   -302.0
  21689     -0.1130      0.0017     -0.0466      0.0007  14738.0
  21690     -0.0552      0.0009     -0.0450      0.0009   9296.0
  21702     -0.0649      0.0023     -0.0387      0.0024   1262.0
  21703     -0.1678      0.0055     -0.0373     -0.0017   2448.0
  21704     -0.0909      0.0042     -0.7132      0.0658   -351.0
  21705     -0.0763      0.0011     -0.0350      0.0011   6210.0
  21706     -0.0884      0.0018     -0.0340      0.0018   2243.0
  21707     -0.1166      0.0019     -1.9416      0.0424  -1707.0
  21708     -0.1196      0.0011     -0.0364      0.0012   5666.0
  21709     -0.1207      0.0029     -0.0330      0.0034    539.0
  21710     75.4218     12.2258     84.7052      5.8247   -370.0
  21713     -0.0644      0.0016     -0.0461      0.0016   2969.0
  21714     -0.0649      0.0018     -0.0483      0.0018   2365.0
  21716     -0.0629      0.0018     -0.0502      0.0018   2241.0
  21717     -0.0638      0.0012     -0.0520      0.0011   5601.0
  21718      2.1537      0.3067     -2.8659      0.2692   -118.0
  21719     -0.0663      0.0012     -0.0488      0.0012   5207.0
  21720     -0.0676      0.0012     -0.0484      0.0012   5163.0
  21724     -0.1443      0.0019     -0.0402      0.0013   4361.0
  21725     -0.0597      0.0011     -0.0409      0.0011   6552.0
  21726     -0.0625      0.0016      0.0094     -0.0017   2865.0
  21727     -0.0638      0.0009     -0.0400      0.0009   9573.0
  21728     -0.0624      0.0015     -0.0372      0.0015   3426.0
  21732     -0.6042      0.0381     -6.8863      0.4290   -201.0
  21733     -0.0662      0.0011     -0.0476      0.0011   6306.0
  21734     -0.0684      0.0013     -0.1859      0.0041   4067.0
  21735     -0.0671      0.0007     -0.0464      0.0007  14972.0
  21736     -0.1057      0.0040     -1.9782      0.0324  -2212.0
  21737     -5.5655      0.4215     -0.0637      0.0052   -221.0
  21745     -0.0684      0.0007     -0.0502      0.0007  15904.0
  21746     -0.0821      0.0023     -0.0501      0.0011   6097.0
  21752     -1.0510      0.0331     -0.0578      0.0029   -609.0
  21754     -0.0620      0.0024     -0.0719      0.0033   1379.0
  21755     -0.0672      0.0009     -0.2332      0.0034   9440.0
  21756     -0.0691      0.0034     -1.6929      0.0487   -481.0
  21757     -0.0686      0.0028     -0.0507     -0.0026    961.0
  21758     -0.0646      0.0015     -0.0486      0.0015   3496.0
  21759     -0.0692      0.0018     -0.0456      0.0017   2421.0
  21763     -0.0584      0.0026     -6.1185      0.0868  -1090.0
  21767     -0.0638      0.0041    308.5268     18.9314   -356.0
  21768     -0.0588      0.0047      6.5275      0.2854   -356.0
  21777     -0.0722      0.0017     -0.0444      0.0016   2635.0
  21778     -0.0818      0.0034     -3.2078      0.0817   -566.0
  21784     -0.1070      0.0054     -3.9669      0.0663   -892.0
  21785     -0.0682      0.0033     -4.6187      0.0937   -567.0
  21786     -0.0685      0.0010     -0.0478      0.0011   6611.0
  21791     -0.0727      0.0014     -0.0487      0.0014   4005.0
  21792     -0.0710      0.0024     -0.0470      0.0023   1338.0
  21793     -0.0727      0.0017     -0.0495      0.0016   2704.0
  21794     -0.0705      0.0020     -0.1288      0.0032   1910.0
  21795     -0.0702      0.0010     -0.0473      0.0010   7672.0
  21796     -0.1562      0.0041     -0.0490      0.0014   3565.0
  21797     -0.0716      0.0021      0.0374      0.0042   1618.0
  21798     -0.1194      0.0029     -0.0469      0.0011   6168.0
  21813     -3.4165      0.2214     -3.7888      0.2119   -182.0
  21814     -5.1609      0.2904  -9999.0000    -64.7556   -238.0
  21816     -4.9318      0.2048     42.0851      4.6961   -230.0
  21817     -0.1965      0.0030     -0.0482      0.0009   9961.0
  21819     -0.0529      0.0022     -0.0556     -0.0031   1593.0
  21821     -0.0646      0.0026     -4.7038      0.0763   -896.0
  21838     -0.1190      0.0043      2.4063      1.0626   -894.0
  21839     -0.2217      0.0038     -0.0482      0.0015   3353.0
  21840     -0.1839      0.0025     -0.0470      0.0010   7456.0
  21841     -0.0700      0.0031     -3.3392      0.0617   -807.0
  21842  -9999.0000    -52.1474     -2.4832      0.0903   -367.0
  21844     -3.3187      0.2527     -3.4798      0.2573   -140.0
  21845     -4.1378      0.1292     -3.2434      0.8003   -313.0
  21847     -0.7764      0.0377     -0.0451      0.0040   -299.0
  21848  -9999.0000    -65.5876     -3.5550      0.1394   -232.0
  21849     -0.0682      0.0014     -0.0461      0.0013   4041.0
  21850     -0.0665      0.0025     -0.1021      0.0040   1303.0
  21851     -0.0676      0.0013     -0.0442      0.0013   4356.0
  21853     -0.0701      0.0014     -0.1310      0.0030   3883.0
  21871     -0.0649      0.0008     -0.0464      0.0008  11472.0
  21872     -0.0659      0.0008     -0.0481     -0.0008  11062.0
  21873     -0.0639      0.0016     -1.4924      0.0208  -2801.0
  21874     -0.0680      0.0028      5.0960      2.2272   -901.0
  21876     -0.0671      0.0012     -0.0458      0.0012   5162.0
  21878     -0.0669      0.0013     -0.0461      0.0013   4540.0
  21879     -0.0729      0.0044     -3.1041      0.0776   -530.0
  21883     -0.0646      0.0013     -0.0458      0.0013   4328.0
  21884     -0.0649      0.0011     -0.0806      0.0027   6397.0
  21885     -0.0671      0.0020     -1.9015      0.0315  -1741.0
  21886     -0.0652      0.0012     -0.0439      0.0013   4910.0
  21887     -0.0668      0.0041  -9999.0000    -51.5881   -375.0
  21890     -0.1050      0.0018     -0.0463      0.0008  13327.0
  21892     -0.0721     -0.0027     -0.0464      0.0026   1016.0
  21893     -0.0646      0.0015     -0.0459      0.0014   3655.0
  21894     -0.0681      0.0011     -0.0462     -0.0011   6204.0
  21895     -0.0557      0.0061     -0.0463      0.0026    988.0
  21896     -0.0657      0.0016     -0.0451      0.0015   3023.0
  21897     -2.6633      0.4950     -1.8750      0.0714   -458.0
  21898     -0.0690      0.0021     -0.0448      0.0021   1463.0
  21899     -0.0635     -0.0062     -3.2485      0.0662   -548.0
  21900     -0.0652      0.0008     -0.0468      0.0008  10975.0
  21901     -0.0624      0.0011     -0.2087      0.0040   5726.0
  21904     -0.0627      0.0015     -0.0453      0.0015   3638.0
  21905     -0.0659      0.0011     -0.0466      0.0008  14282.0
  21906     -0.0717     -0.0007     -0.0468      0.0007  14864.0
  21907     -1.5829      0.4310      2.3498      0.3774    -94.0
  21909     -0.2815      0.0269     -2.5705      0.0964   -452.0
  21910     -0.0626      0.0009     -0.0444      0.0008  10532.0
  21911     -0.0601      0.0009     -0.0451      0.0009   9474.0
  21912     -0.1716      0.0047     -0.0775      0.0071   2213.0
  21913     -0.0674      0.0022     -0.2316      0.0070   1548.0
  21914     -3.3296      0.0544     -2.0060      0.0538   -778.0
  21915     -0.0613      0.0016     -0.0439      0.0015   3378.0
  21928     -0.0645      0.0021     -0.0429      0.0020   1785.0
  21929     -0.0653      0.0009     -0.0436      0.0009   9203.0
  21930     -0.0615      0.0008     -0.0447     -0.0008  12609.0
  21933     -0.0644      0.0010     -0.0450      0.0010   7769.0
  21938     -0.0670      0.0028     -4.1910      0.0705   -867.0
  21939     -0.0638      0.0007     -0.0458      0.0007  15923.0
  21940     -0.0648      0.0011     -0.0439      0.0010   6802.0
  21941     -0.2104      0.0250     -0.4127      0.6090    459.0
  21942     -0.0652      0.0008     -0.0438      0.0009  10084.0
  21943     -0.0926      0.0064     -0.0343      0.0031   1265.0
  21944     -0.0707      0.0027     -3.4200      0.0584   -938.0
  21945     -0.0914      0.0039     -3.9699      0.0634   -914.0
  21949     -0.0665      0.0012     -0.0420      0.0012   5369.0
  21950     -3.1303      0.0670     -4.2884      0.0739   -726.0
  21951     -0.0633      0.0015     -0.0433      0.0015   3597.0
  21952     -1.3130      0.0522     -0.2426      0.0376   -333.0
  21953     -0.0654     -0.0006     -0.0438     -0.0006  22197.0
  21957     -0.0626      0.0018     -0.0430      0.0019   2209.0
  21958     -0.0651     -0.0006     -0.0437     -0.0006  21360.0
  21959     -2.4527      0.2614      2.6303      0.2496    -85.0
  21960  -9999.0000   -106.4938      6.7777      8.2665    -88.0
  21961     -0.0673     -0.0033     -3.2722      0.0684   -579.0
  21964     -0.0664      0.0020     -0.0447      0.0019   1934.0
  21967     -0.1020      0.0023     -0.0469      0.0009   8224.0
  21973     -0.0773      0.0033     -0.0447      0.0016   2902.0
  21974     -0.1114      0.0021     -0.0437      0.0008  10670.0
  21975     -0.0680      0.0020     -0.0437      0.0020   1864.0
  21976     -0.0718      0.0019     -0.0423      0.0020   1904.0
  21979     -0.0693      0.0017     -0.0419      0.0017   2603.0
  21989     -0.0663     -0.0006     -0.0412     -0.0006  25083.0
  21990     -0.0732      0.0009     -0.0415      0.0009   9657.0
  22000     -3.2641      0.1839     -4.2150      1.1463   -187.0
  22001     -0.0673      0.0014     -0.1004      0.0033   3737.0
  22002     -0.1285      0.0028     -0.0437      0.0010   6975.0
  22003     -0.2212      0.0045     -0.0423      0.0012   4495.0
  22005     -0.1453      0.0037     -0.0419      0.0015   3141.0
  22018     -0.0702      0.0006     -0.0431      0.0006  18787.0
  22019     -0.0734     -0.0007     -0.0440      0.0007  15388.0
  22020      6.7219      0.9898     -2.1379      0.2586   -110.0
  22025     -0.0727      0.0015     -0.0444      0.0015   3285.0
  22027     -0.0747      0.0010     -0.0429      0.0010   8211.0
  22028     -0.0753      0.0019     -0.0475      0.0019   2202.0
  22029     -0.0749      0.0021     -0.0450      0.0021   1598.0
  22030     -0.0787      0.0008     -0.0421      0.0008  10623.0
  22031     -0.0798      0.0010     -0.0412      0.0010   6838.0
  22032     -0.0772      0.0009     -0.0422      0.0010   8344.0
  22036     -0.0732      0.0030     -3.4765      0.0643   -760.0
  22044  -9999.0000    -60.9101  -9999.0000    -60.9101   -269.0
  22045     -0.0730      0.0021     -0.0422      0.0020   1862.0
  22047     -0.0704      0.0023     -0.1259      0.0034   1524.0
  22048     -0.0736      0.0010     -0.0433      0.0010   8049.0
  22050     -0.0729      0.0011     -0.0405      0.0011   6519.0
  22051     -0.6649      0.0243     -2.3426      0.1064   -529.0
  22052     -0.0744      0.0016     -0.0446      0.0016   3065.0
  22058     -0.0697      0.0012     -0.0427      0.0012   5011.0
  22059     -0.1376      0.0033     -0.0422      0.0014   4144.0
  22061     -0.1031      0.0016     -0.0422      0.0007  14328.0
  22063     -0.0758      0.0012     -0.0436      0.0012   5306.0
  22065     -0.1096      0.0024     -0.0466      0.0011   5978.0
  22066     -0.0746      0.0023     -0.0441      0.0021   1386.0
  22067     -0.0755      0.0009     -0.0451      0.0008  10882.0
  22072     -0.0743      0.0040     -2.9966      0.0773   -535.0
  22073      2.6400      0.2069     -2.9353      0.2410    -76.0
  22075     -0.0715      0.0009     -0.0443      0.0009  10058.0
  22076     -0.0720      0.0025     -0.0378      0.0024   1323.0
  22077     -0.0700      0.0019     -0.0455      0.0020   1961.0
  22078     -0.1545      0.0044     -0.0395      0.0016   2771.0
  22079     -0.1037      0.0033     -0.0426     -0.0014   3759.0
  22080     -0.0728      0.0019     -0.0442      0.0019   2268.0
  22087     -0.0796      0.0015     -0.0425      0.0015   3428.0
  22089     -0.0761      0.0028     -3.8944      0.0600   -964.0
  22090     -0.0781      0.0013     -0.0442      0.0013   4633.0
  22091     -0.0836      0.0031     -3.1880      0.0640   -620.0
  22092     -0.0827      0.0018     -0.0461      0.0018   2287.0
  22094     -0.0863      0.0018     -0.0464      0.0009   9943.0
  22111     -0.0785      0.0009     -0.0374      0.0009   8893.0
  22112     -0.0811      0.0014     -0.0384      0.0013   4206.0
  22113     -0.0821      0.0009     -0.0391      0.0009   8608.0
  22114     -0.0824      0.0014     -0.0401      0.0013   3868.0
  22115     -0.0826      0.0022     -0.1255      0.0037   1522.0
  22116     -0.0813      0.0014     -0.0394      0.0013   4057.0
  22124     -0.0651      0.0023     -0.0394      0.0022   1390.0
  22125     -0.0684      0.0015     -0.0388      0.0034   3348.0
  22126     -3.0402      0.0480     -5.4225      0.0875   -919.0
  22127     -0.0771      0.0012     -0.0412      0.0012   5099.0
  22128     -0.0765      0.0013     -0.0416      0.0013   4351.0
  22129     -0.0598      0.0035     -3.7174      0.0735   -780.0
  22130     -0.0767      0.0012     -0.0433      0.0012   4951.0
  22136     -0.1667      0.0026     -0.0392     -0.0010   8196.0
  22137     -0.0882      0.0022     -0.0402      0.0023   1407.0
  22138     -0.0602      0.0120     -4.4858      0.2584   -205.0
  22140     -3.5978      0.1023      4.2568      0.1380   -323.0
  22141     -0.1166      0.0022     -0.0411      0.0014   3887.0
  22142     -0.0924      0.0032     -0.7312      0.0575   -604.0
  22147     -0.0681      0.0019     -0.0421      0.0018   2136.0
  22148     -0.0708      0.0012     -0.0395      0.0011   6094.0
  22149     -0.1524      0.0042     -0.0406      0.0016   2996.0
  22150     -0.0746      0.0046     -0.0423      0.0022   1451.0
  22151     -0.0783      0.0009     -0.0414      0.0009  10414.0
  22152     -0.0754      0.0008     -0.0417      0.0008  12123.0
  22153     -6.3101      0.9931     -3.0192      0.1398   -170.0
  22154     -0.0751      0.0030  -9999.0000    -35.4309   -795.0
  22155     -1.3808      0.0590     -0.0340      0.0040   -394.0
  22156     -0.0777      0.0024     -0.0464      0.0023   1255.0
  22169     -0.0736      0.0010     -0.0432     -0.0010   8250.0
  22170     -0.0741      0.0015     -0.0434      0.0016   3012.0
  22171     -0.0740      0.0009     -0.0424      0.0009  10111.0
  22172     -0.0773      0.0026     -3.0069      0.0825  -1097.0
  22173     -0.0770      0.0017     -0.0410      0.0017   2597.0
  22174     -0.0725      0.0032     -3.7607      0.0693   -668.0
  22186     -0.0816      0.0020     -0.0426      0.0022   1633.0
  22187     -0.0780     -0.0005     -0.0414     -0.0005  26486.0
  22188     -0.0763      0.0025     -0.6252      0.0181  -1203.0
  22189     -0.1664      0.0038     -0.0425      0.0013   4790.0
  22190      3.1240      0.2838      2.9513      0.2092    -81.0
  22192     -3.5751      0.1724     -2.0031      0.0699   -230.0
  22194     -0.0860      0.0034     -1.7805      1.3408   -469.0
  22203     -0.0621      0.0218     -3.1435      0.0987   -413.0
  22204     -0.0725      0.0008     -0.0410      0.0008  11250.0
  22206     -0.0809      0.0015     -0.0408      0.0015   3323.0
  22207     -5.6360      0.1610     -0.0398      0.0044   -402.0
  22208     -0.0790      0.0016     -0.0416      0.0016   2894.0
